reputacao_artista,altura,largura,peso,preco_escultura,preco_base_envio,diferenca_dias_entrega,data_agendada_dias,data_agendada_mes,data_agendada_ano,data_entrega_dias,data_entrega_mes,data_entrega_ano,internacional_Sim,envio_expresso_Sim,instalacao_incluida_Sim,fragil_Sim,pedido_extra_cliente_Sim,localizacao_remota_Sim,material_Argila,material_Bronze,material_Latão,material_Madeira,material_Mármore,material_Não especificado,material_Pedra,transporte_Aéreo,transporte_Não especificado,transporte_Rodoviário
0.02,4.8768,2.1336,48.987936,24.465,56.91,-3,31,1,2021,28,1,2021,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
0.34,7.010400000000001,2.4384,148.324584,24.832500000000003,122.9025,0,28,9,2022,28,9,2022,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
0.33,4.2672,2.1336,120.20188,15.855,119.7,-1,17,8,2021,16,8,2021,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False
0.26,6.4008,2.1336,340.194,16.2225,119.8575,0,18,9,2019,18,9,2019,True,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False
0.25,10.0584,1.8288,646.3686,19.95,111.5625,2,4,11,2020,6,11,2020,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True
0.43,2.7432000000000003,1.2192,92.079176,17.4825,129.885,-4,22,8,2021,18,8,2021,False,True,True,True,True,False,True,False,False,False,False,False,False,False,False,True
0.65,3.3528,2.1336,45.812792,19.32,60.0075,-2,13,9,2021,11,9,2021,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
0.46,5.1816,2.1336,65.77083999999999,22.575,96.6525,-4,22,7,2023,18,7,2023,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True
0.52,8.5344,3.9624,293.474024,25.515,78.0675,-3,15,11,2021,12,11,2021,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
1.0,5.7912,2.7432000000000003,1654.250024,50.977500000000006,123.9,0,31,1,2019,31,1,2019,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
0.75,1.2192,0.9144,9.525432,34.3875,108.885,0,23,8,2020,23,8,2020,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
0.4,2.4384,1.524,33.565808,30.66,120.6975,1,14,4,2020,15,4,2020,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
0.3,3.6576,1.8288,327.493424,23.1525,78.4875,4,26,8,2021,30,8,2021,True,True,True,True,True,False,True,False,False,False,False,False,False,True,False,False
0.78,3.048,1.524,169.189816,36.645,100.1175,-3,23,8,2020,20,8,2020,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False
0.11,6.7056,2.7432000000000003,408.686392,25.5675,65.2575,1,20,7,2023,21,7,2023,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0.21,5.7912,3.3528,506.208672,33.862500000000004,87.4125,-2,29,8,2020,27,8,2020,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True
0.0,3.048,1.2192,1237.398976,28.98,60.3225,3,26,2,2022,1,3,2022,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
0.59,1.2192,1.2192,50.802304,21.42,74.655,-2,25,1,2020,23,1,2020,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0.39,3.3528,2.1336,73.935496,32.4975,114.3975,-3,2,1,2020,30,12,2019,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False
0.79,3.3528,2.1336,42.637648,15.9075,113.4,3,3,11,2020,6,11,2020,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
0.16,3.6576,2.1336,136.984784,35.595,68.1975,1,17,7,2021,18,7,2021,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.23,4.2672,2.1336,176.447288,17.587500000000002,67.46249999999999,0,22,2,2020,22,2,2020,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0.07,2.4384,1.524,27.21552,17.587500000000002,126.2625,2,11,1,2019,13,1,2019,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False
0.6,1.2192,0.9144,149.231768,22.9425,84.105,1,18,9,2021,19,9,2021,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
0.34,7.9248,4.2672,307.081784,36.5925,71.66250000000001,1,6,12,2022,7,12,2022,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0.4,4.8768,2.1336,1361.229592,33.705,76.64999999999999,1,21,12,2022,22,12,2022,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False
0.15,1.524,0.9144,43.09124,25.1475,64.4175,1,10,8,2022,11,8,2022,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False
0.6,5.1816,2.1336,557.010976,30.5025,92.82,-3,23,5,2019,20,5,2019,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True
0.65,5.7912,1.8288,469.014128,33.39,90.09,-2,29,7,2021,27,7,2021,False,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False
0.48,2.7432000000000003,1.2192,227.249592,24.045,126.3675,2,1,1,2023,3,1,2023,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0.41,8.5344,3.048,539.320888,19.53,96.285,2,10,10,2020,12,10,2020,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True
0.62,1.2192,1.2192,55.791816,19.4775,99.435,3,6,3,2023,9,3,2023,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
0.34,11.2776,3.9624,375.120584,26.355,99.33,-2,6,10,2021,4,10,2021,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0.31,3.3528,2.1336,681.295184,28.5075,128.625,0,22,8,2023,22,8,2023,True,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False
0.58,0.9144,0.9144,15.422128,23.835,76.44,4,18,8,2023,22,8,2023,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
0.74,1.2192,0.9144,77.11064,21.7875,53.76,0,20,5,2022,20,5,2022,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True
0.56,1.2192,0.9144,18.14368,19.3725,53.0775,-3,14,4,2023,11,4,2023,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
0.87,2.1336,1.524,205.477176,26.7225,98.4375,0,20,12,2021,20,12,2021,True,True,True,False,True,False,False,False,True,False,False,False,False,True,False,False
0.02,5.1816,1.8288,88.45044,24.78,85.3125,3,2,3,2022,5,3,2022,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
0.23,0.9144,0.6096,2.721552,18.375,97.8075,0,2,6,2019,2,6,2019,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
0.1,3.9624,2.1336,63.049288,36.3825,55.965,3,7,4,2021,10,4,2021,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
0.14,10.668,3.9624,342.008368,25.1475,116.0775,0,10,2,2022,10,2,2022,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True
0.38,6.096,2.7432000000000003,229.517552,18.8475,116.13,-4,8,3,2020,4,3,2020,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0.46,0.9144,0.6096,9.979024,33.5475,65.94,2,26,11,2020,28,11,2020,False,True,False,True,True,False,True,False,False,False,False,False,False,True,False,False
0.97,3.6576,2.1336,46.266384,36.1725,68.6175,4,25,4,2020,29,4,2020,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True
0.17,8.2296,3.048,171.004184,20.16,100.8525,-4,6,12,2021,2,12,2021,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
0.2,6.4008,2.7432000000000003,298.463536,19.6875,107.205,4,14,10,2020,18,10,2020,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
0.02,11.8872,2.7432000000000003,985.201824,18.7425,95.445,4,17,12,2022,21,12,2022,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0.85,1.8288,1.524,280.773448,17.4825,75.2325,0,10,9,2020,10,9,2020,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False
0.38,3.048,1.2192,2009.41256,26.4075,55.807500000000005,-4,29,10,2021,25,10,2021,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
0.74,3.6576,2.4384,79.83219199999999,16.0125,95.1825,4,22,5,2021,26,5,2021,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
0.1,3.6576,2.4384,609.627648,31.92,107.31,2,24,6,2023,26,6,2023,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False
0.28,8.5344,3.9624,518.909248,33.2325,86.8875,1,15,4,2023,16,4,2023,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0.26,7.9248,2.7432000000000003,167.375448,16.3275,64.5225,1,6,10,2019,7,10,2019,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,True
0.29,3.3528,2.1336,555.6502,24.0975,106.995,1,12,12,2019,13,12,2019,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False
0.48,2.7432000000000003,1.524,12.700576,17.2725,114.87,3,17,6,2022,20,6,2022,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
0.64,6.4008,2.4384,296.649168,26.4075,74.445,2,27,6,2020,29,6,2020,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
0.79,3.6576,2.4384,65.77083999999999,20.9475,116.55,2,28,12,2022,30,12,2022,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
0.08,2.7432000000000003,1.2192,262.629768,21.8925,82.16250000000001,4,19,9,2020,23,9,2020,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True
0.35,5.486400000000001,4.2672,105.233344,23.9925,67.305,3,10,9,2022,13,9,2022,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False
0.36,6.4008,2.1336,652.718888,28.5075,99.2775,-3,24,7,2021,21,7,2021,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False
0.31,0.9144,0.9144,77.564232,36.015,114.765,2,1,8,2019,3,8,2019,True,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False
0.74,8.5344,2.4384,576.06184,26.46,102.375,-2,31,3,2022,29,3,2022,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
0.22,9.7536,4.2672,902.194488,22.9425,128.4675,1,16,10,2020,17,10,2020,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0.99,3.048,1.524,171.911368,23.7825,99.015,-1,12,7,2022,11,7,2022,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False
0.04,5.1816,1.8288,148.778176,31.395000000000003,59.955,-1,29,9,2020,28,9,2020,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
0.39,2.4384,1.524,53.977448,20.4225,86.1,-4,3,5,2022,29,4,2022,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0.05,7.62,2.4384,869.082272,27.615,60.5325,0,29,1,2023,29,1,2023,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,True
0.36,2.4384,1.2192,192.7766,25.0425,101.9025,0,8,11,2022,8,11,2022,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
0.13,0.9144,0.6096,1.814368,32.865,100.1175,-2,28,6,2022,26,6,2022,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False
0.35,3.9624,1.8288,159.210792,18.585,107.1525,4,11,7,2019,15,7,2019,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True
0.11,9.144,4.572,498.9512,31.2375,113.82,-3,29,11,2021,26,11,2021,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
0.41,0.9144,0.9144,21.772416,36.435,55.4925,1,12,3,2023,13,3,2023,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False
0.24,4.572,1.8288,60.327736,32.1825,71.0325,0,28,9,2020,28,9,2020,False,True,True,False,True,True,False,False,False,True,False,False,False,True,False,False
0.28,7.62,3.6576,557.464568,29.8725,56.0175,1,16,2,2020,17,2,2020,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True
0.03,5.486400000000001,1.8288,1742.246872,16.3275,58.905,2,5,8,2022,7,8,2022,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False
0.21,5.486400000000001,3.3528,342.008368,25.2525,83.0025,0,22,6,2023,22,6,2023,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0.71,1.2192,1.2192,474.910824,45.675,66.8325,3,19,9,2021,22,9,2021,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,True
0.1,3.6576,1.8288,58.059776,26.67,72.97500000000001,0,19,9,2019,19,9,2019,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True
0.02,4.8768,2.1336,256.733072,35.5425,109.0425,-3,15,2,2020,12,2,2020,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
0.36,4.572,2.1336,850.0314079999999,28.0875,59.0625,-4,6,9,2020,2,9,2020,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False
0.2,11.2776,4.2672,310.256928,21.5775,120.2775,-4,23,3,2019,19,3,2019,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
0.0,3.3528,1.8288,26.761928,33.2325,101.115,2,31,7,2021,2,8,2021,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True
0.62,1.524,0.9144,400.975328,28.455,63.1575,-2,12,6,2021,10,6,2021,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
0.21,3.3528,1.8288,73.481904,33.6525,61.425,0,13,5,2019,13,5,2019,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.72,1.8288,1.524,121.562656,34.23,123.6375,-1,26,9,2019,25,9,2019,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False
0.86,2.1336,1.2192,1570.789096,47.775,53.865,-2,5,11,2020,3,11,2020,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True
0.74,6.4008,2.4384,386.006792,38.745,105.945,-4,8,4,2023,4,4,2023,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True
0.95,6.096,3.048,148.324584,32.865,121.485,-1,17,7,2019,16,7,2019,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
0.98,6.4008,2.7432000000000003,471.73568,47.565000000000005,127.785,0,20,8,2019,20,8,2019,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True
0.38,9.144,4.572,902.64808,26.4075,93.135,1,30,11,2020,1,12,2020,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False
0.65,7.62,3.048,157.396424,17.1675,61.11,-1,18,6,2020,17,6,2020,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
0.39,3.9624,1.8288,869.082272,30.975,105.3675,0,7,12,2019,7,12,2019,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
0.24,3.3528,2.4384,1154.39164,21.945,68.1975,0,25,9,2021,25,9,2021,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
0.05,4.2672,2.4384,83.91452,35.91,85.36500000000001,-2,27,5,2019,25,5,2019,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True
0.27,9.7536,2.1336,1050.519072,31.605,105.63,0,8,3,2019,8,3,2019,True,True,True,True,True,False,True,False,False,False,False,False,False,True,False,False
0.6,6.096,2.4384,319.328768,17.4825,77.4375,4,22,9,2020,26,9,2020,False,True,False,True,True,False,True,False,False,False,False,False,False,True,False,False
0.19,4.572,2.1336,129.27372,35.805,115.6575,-2,29,6,2021,27,6,2021,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0.58,1.524,0.9144,20.41164,33.495,116.6025,-2,26,2,2021,24,2,2021,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
0.55,3.6576,2.4384,531.156232,27.825,82.5825,1,5,7,2020,6,7,2020,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False
